time,source,ticker,title,url
2025-09-08T09:45:41+00:00,StreetInsider,AAPL,Active options: TSLA NVDA OPEN AVGO PLTR AMD AAPL MSTR HOOD - StreetInsider,https://news.google.com/rss/articles/CBMiswFBVV95cUxNMWtQN3VXdWhrS0toQ0praHhaX05OMkd0cU5GX2V5UmxrM0hENGZiQW5LVmFzS2ljeDFhMk55TnZOQzBlVVlVZFdNRDZ3U2EwTmdOX0tPYmdXaUdYZTV6WTl2ZTlkdXJ4cmlWM1FYcVVVNDF0Wm1fUFFhb3RKam1WSVNXVnRiSVdFMGZDaHR2MGM5RzNhWVk3WjFDVm1FbFN6U3J6aHhuT0F3X3NGcmI3S1RiYw?oc=5
2025-09-05T13:00:00+00:00,Seeking Alpha,AAPL,One Of Apple’s Most Scrutinized Services Could Soon Silence Critics (NASDAQ:AAPL) - Seeking Alpha,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQeTRXdDUxZmtfOXpOQWkxZUhhWEVYWnVOS3RsdV9pcXRjRXdlYzQ3NnQybjFJeTRUbFhYUkRXTVZZdXBEaklsNkNMeGhZQVZ6TTZadVNVaDVEMDVnMGVOM010aEVveWxaTUlTSWNNdk50dnVoYU5TSW5TcFM0Z0RSZTFhUEVoTklCNDREUmwwOGVIYzJvUUlzdWE1NWZuR1dkSUJLVlU3SEQxRm8?oc=5
2025-09-03T18:03:42+00:00,AppleInsider,AAPL,BoA hikes AAPL price target to $260 after Google antitrust ruling - AppleInsider,https://news.google.com/rss/articles/CBMitAFBVV95cUxONlJoU2haSG5nOUpjNldNYko0cnRtTmVIQTVNSGN4MFh4ZG5hVTlTSk02LUxoQVhkaHg2TlFzUkJvb2htcG5SallxVHRYSGJYSXBWZHZZTU1GaWxFSm96ME9JQlF3NHNBQVZIRlZYM1RZaVpEUDQyOGV4OE1Oa3JrMFNLcUFJTTBpVHhqR1Y5SlVvRGNDYnFTOXhMS1BLTXJwX0M5RndOd3RUc3QwQU9SbU44QXY?oc=5
2025-09-03T20:03:29+00:00,tradingnews.com,AAPL,Apple Stock Price Forecast - NASDAQ:AAPL Shares at $237: Antitrust Boost vs AI Lagging Risks - tradingnews.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxPUmdiQTVld0R3N3U0cjJpQUlPamxqaEhJYncxbmRUZ19zQ0RPQmhsRHc1WHJveFR6bGhJZGJzOUk4Wkt2Tmt3MU9Pc1RlYkZYcW82UXFjLTdnakpHT05sTmJXaWlrU1A0SDNNSWZ2QTA0ZWwzQUdYZkdnQmliRE5lZDFFT3RfOFVBUWRjZkdFdTNKLU1TTkpTWWJWRjU?oc=5
2025-09-04T11:44:52+00:00,MSN,AAPL,Apple (AAPL) Stock Gets $245 Price Target Ahead of Earnings — Here’s Why - MSN,https://news.google.com/rss/articles/CBMi1gJBVV95cUxQM21kRGVCSlZYOEc3dmprbkVyYXNscWRJMzcwZ1RlQ2hlZkRmdnBiUlAxRklKZzd5NU1CalROZFFWQ1J2S25PV2c2cVEzeXZvT3ZHdHJsanQyeEYtV09TX1BoUDNVLXB5NWM5T21VU0hMM2ExYkhpQWU2V0d0am5oWUxSUjNCcXdjQkV4QVB4bURqa2hET2ticmh6UUlQcEpDZWl4VmlnbzRRR09YVlZuMDlEYjlmUFZpNEpNUW1BMFdSaE4xQkdvdXd2TFg5V1NPV0RxRFFrVTljMnM1X1pmOHQ1WVpRVHNqVDMwb0FQaFNsMFVkZ2ZjaVUzUnROVFZ2amFLVFBiOFpLT0cwamR5cVN4c05QOWxkY1pNam9NV3N1QVpNMGhNMFplSTRYNGNPV2VhVzhNYml3SEcyVzFyWEJIMU1LOWlYV2Y0VmhjVElaRHpwb0E?oc=5
2025-09-02T05:07:50+00:00,Yahoo Finance,AAPL,Apple (AAPL) Partners with TuneIn for Global Radio Stations Distribution - Yahoo Finance,https://news.google.com/rss/articles/CBMihgFBVV95cUxQc2QzQmNOMjljbGRIRVMzWl9wd3lQV2Uyd3QzNUdfb3F4cTB4b0lKajlUM0hta2pBUWZ1Z1JwOUo3LS1SX3Z0NUcyRk9pZndJeGx5MTNrbTJtbmxIMVNSenpsTjBwYWxpdXU1Qk01WGJjdHc1eHJ5NUQ0elZneGNfd2lxVXlWUQ?oc=5
2025-09-05T18:30:49+00:00,Seeking Alpha,AAPL,Apple: Sell While Ahead - Weak AI And Mature Markets Signal Caution (NASDAQ:AAPL) - Seeking Alpha,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPNlYtQVRYZEloQ1ZsR3M2alpXUWV5aEJNTkc0UW51cG5BSWFMeHJMd3Y3dVhyMXdabGxBNzNncEZ1WlhIdWFraGRCRjBCMldMWE1tai1YNGJzNnl5SVdfY3B5cUdYSVhJY1p3RmVrZzdlTWk4ak5tVk1lSWJqb3ZSRWVrSTZqYlluUWdQazJsdWJhUVhVOWloVHppaXNmLVBzZGFLSzdCdW4?oc=5
2025-09-05T08:37:30+00:00,TipRanks,AAPL,Apple (AAPL) Hits $9B in India Sales — Is This Just the Beginning? - TipRanks,https://news.google.com/rss/articles/CBMilAFBVV95cUxOdmVRSXp6QTJfQ19OVEhfTDN3YTZRQnROamRqR3ljcGl0dTJzWEdRcjhkMkJNSXFvM3FoY0FWTVhOOVBqaWQxdUpqaUlBX3FOVXhTRm04bkNUS1RIMVFGMEZSNV9WWG83Ny1kVGlUS0Nlb21ad1V1Wkt1MVAzenhpcDdRMkJybVltVmxlV00zUmlYenA5?oc=5
2025-08-29T16:24:04+00:00,CarbonCredits.com,AAPL,Apple (AAPL) Stock Sees Trading Spike on Product Buzz and Strong Earnings - CarbonCredits.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxQRkFiNHRIMnlyOEpPTXZUNWJ0cW9jeC02bW90ekdUVm1WcDNpbThxSTVIWmtCeVJCT3FYNnZyVVMzX045UjFuY1gyOXJIZjJyenNJUTBsM1pYeFBMQm1sQXBiSVNVbWNhN20xbGVfLUdzY2U2dmRsNGZ4ZDlaZGtVMGx4N1NpelNOM01CSEpRb1d4dWVYMVBwaVJYMDZIMXc?oc=5
2025-09-04T21:16:39+00:00,TradingView,AAPL,$AAPL: Google Deal Shields Margins — But $490M Settlement Still Casts a Shadow - TradingView,https://news.google.com/rss/articles/CBMizwFBVV95cUxPMF9ER2dYbndnaXFlYmNaZUhRNFZvUlg1SHNLaDBVWWR5bDRJOXdzdU9nS3F5QVRnc0ZLNmRpVXpoX3ZDWk1IRk95RWJ5NWlBQ0NtYk5FTU1ob0NEXzRteVQ3dzB4VWoxczY1LXNsSkV5ZWZiOHlYTWFnY2hUQm1KTlpGVzRQSkVUSXI0eWd6MnZIcmhvWnNyamFhLVZGV0xCOHF3TmVWNjVERXlVNzdsZ3hWeVNBYjVpRWFiVEdmTUlBV2NzODhtTjk1dVZuYnM?oc=5
2025-09-04T21:19:23+00:00,TradingView,AAPL,$AAPL: Peer Gains Highlight Growth — Yet $490M Settlement Still Lingers - TradingView,https://news.google.com/rss/articles/CBMixgFBVV95cUxQTUZkbjlJMldkY01IMmhfOWVqc2VhNE5JTVVvSmY0b2RsQ0lXNnd0aG5RUU1PN0lyWXR1Vmxfd0FSV2hrWDFNblY1NkZCQllPUWw4RUQ2ZUhEOE5ZSktlTUUxZ3pKMHRHdEx4aVB1alJiOU11VU1iYm9MWnluZTNXUDdrTC1xcTVOODMzRTZESXdwZmhxRFZkZ2JyVWV5dFRBU2VveC1PdnlrS1B6VjlIMUJOYmtaQWNYYkFNUEZ6Zlg2cmhOZnc?oc=5
2025-09-03T14:21:15+00:00,CoinCentral,AAPL,Apple (AAPL) Stock Jumps 4.3% After Judge Clears $20B Google Search Deal - CoinCentral,https://news.google.com/rss/articles/CBMimAFBVV95cUxPQUctY0VzMTQ5cmx5aGdUSHp0YTBDdzZObXhld2RYT05MbU8xd0lSbm5fVVdpeW1WZU5tTVJOdmtUcGVwTjhsYXJGcTd5bUc4eUd3X0FfLUxVVGJJcTd6RXJBS25zdkNtekJaLWg0Ny03NG5wSjY4N3ZHYTNfTkg1dTVQcE83b2JQRDRtVVh1Ykpob1RkaDJ3RA?oc=5
2025-09-02T19:38:00+00:00,Nasdaq,AAPL,"Notable Tuesday Option Activity: AAPL, ETSY, PLTR - Nasdaq",https://news.google.com/rss/articles/CBMihAFBVV95cUxOZVU3TGNydFV2OUhxZmJHVU0yVUxmTTZldVdndzJOYnRsVEt4M1pLQzI3Qk0zRkRRSTg3VkdPN1RNUVNWTHhXVHBDQUZ6c0QyeVJaZk1VcEl0SEtYNEFRLXJNN1ZXUWFpRF9NcFBTZnVnWlB3WXVpUFJXckczQWFCTmtEQTM?oc=5
2025-09-04T13:50:15+00:00,AInvest,AAPL,Assessing the Investment Case for Apple (AAPL) Amid Rising Analyst Optimism and a Shifting Macroeconomic Landscape - AInvest,https://news.google.com/rss/articles/CBMixwFBVV95cUxQenoteHpqaVNKQ1lxbjEwTkdLNHBiaXdyY2dRdFo3ZFg0YW42dUE5dXllclpZMEdNeVFxTmt3Si15UDZYdm11X0xOSkM2WFVBMlVaaF8zd3N3QXpyYjNLeDhuYUttZm81X25NbGI1QTYxdTNhR29WV2JlUE9MN3RMNU1GZDByWmVkQTl3bnBtSFZxcmt4TUNnLTF6cl9qeEQ2Vjg5Z1Ywem9ENVBTV1VpTGlfN2dxOUFsR1o2Z0sxT1psZWVPRWZr?oc=5
2025-08-26T07:00:00+00:00,Yahoo Finance,AAPL,Analyst Explains Apple’s (AAPL) ‘Biggest Risk’ – ‘Siri is a Mess’ - Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxONWVScjMxcWw3T0U3Q3gyVG9DMkdSVGllTzVYT2JkSjFGQjh5ZGdfNlJCN1ZETUN3WjBUbHMzYVZ1WlN3NG1Fb2JFTWpSaDh2N2FLMVZOR2hLOHFGVV91OXo3LWh1aDltTXY0bzlwVnY3VW41M0pTNEwyOGp3cFZXYlZDSThrVm1h?oc=5
2025-09-04T16:03:27+00:00,TipRanks,AAPL,Apple Stock (AAPL) Sours as Chinese Rival Huawei Throws Down Smartphone Gauntlet - TipRanks,https://news.google.com/rss/articles/CBMirAFBVV95cUxQendVWWJvOUhPYmRGRXJVRHB3SEQyY0hrU3VOQjN2a2NFa28xSG42d2NqQjhVZVpsSE92MmplOXF2Z041UVhVOUpYX0taeGJubUV5UEIzZVJRUmZSX3I5MmRZRWlqdDNGRDdVRm8wbnhiWGNvNUc2a3RHVkQ5cWgxOWpvS2V2SmFMZnlsMGRrUlRlRmlzN2JmV2hHSW84cGRxdHhrcjJrN0MxcHVH?oc=5
2025-09-03T11:22:34+00:00,Stocktwits,AAPL,"Nasdaq Futures Rise After Google Dodges Antitrust Penalty: GOOGL, AAPL, TSM, ZS Among Stocks To Watch - Stocktwits",https://news.google.com/rss/articles/CBMivgFBVV95cUxQSlJYaWFKRHdZbDFnZTVXeDJkWHUwTjZ2V1lreUxadlpNVFRxenRURFJtUG5reUZibzZycEpJTHA4a1lTdTdIU19zaVFhckJObk1wVl9wNjhBY2E1b2lkUHVxclljNmR2YUVIQUd5ZHQydXp2ZFdFdnFzWEEwRzBXQ3lBbVpuVU9OMmxxTmJvZ0hfb1RHMFp2M0lwZXBVWllQQlBfYnN5Nlo1RWwyYnBxOVBTbjJxQ0RtNWExQ2FB?oc=5
2025-08-27T07:00:00+00:00,Yahoo Finance,AAPL,Apple (AAPL) Buy Rating Maintained Ahead of Potential September Event - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxOWFNWTEszSGZnZXloMS1zMWtEdDZvdW9KODU0d05VQy10LTR6Zm4yTlktT1NEWE02TDJCVXN3emFPWnNTeUVYYXJnMnZ0Yml5MGlyTmNhbzNvUm5LSThObm1zMDNPMklpUnJnX2RiQURCcnI3VEdBMG5XNG1nc0YtSTd6Q2g?oc=5
2025-09-03T08:31:54+00:00,Benzinga,AAPL,"Jim Cramer Blasts Apple Naysayers, Claims Court Ruling Allows AAPL To Get Paid For AI, Not Pay For It - Benzinga",https://news.google.com/rss/articles/CBMi7AFBVV95cUxQRldYNVgzcjZuN1lySXgzdVl4RTdqNkFJelN6eVhwTkdYQ2FvS01TRThGTGNWc2FvbFAwOWxFaEpjUmNZY2pzOFdjRW8yTUZJYm5aai1ubUtZMjhNeWVwWjFsUGtrNDlub2hfOE9zcUdZRUcycDk2ellCcmVqdVVNcDlCY3F2NnJSeXFKQ1hJWVFZeHhFazFGUWFIZU1fVlBFb2RlRGx4MGI2ajRCTFkxTzFCY3JZYVNzOG80LXVmS1p5Wmx3bWtvRXI2LVgxZmE4VkZ6MHBSQnlRUHNKVm44SkVWZkNmbWU2MUR5bg?oc=5
2025-09-03T19:51:10+00:00,AInvest,AAPL,Apple (AAPL.O) Surges Over 3% with No Clear Fundamental Catalyst: A Technical and Order-Flow Deep Dive - AInvest,https://news.google.com/rss/articles/CBMisgFBVV95cUxOclpJMjNFaVExOWVhZGVZZlgtVXd5dUwyODZlZ0tmczVwMU5kclB0eGZ4TEVMMllvSDYwY1k1QjB0NE4zZUlhdzBneXVkRnJFaUg5Zy1sVUlnN0hTLW1pbVB4ZGctSkREeGtFMjBJcHNVX3FRU0R6QzVFc29hTjR2d01XR09HTW5sNWY1Ui1BNDJiNmI1MFVKTjJnalh3SkZOWmJacVdjN1p4STVCbUpJR3RB?oc=5
2025-09-03T17:33:07+00:00,Seeking Alpha,AAPL,A $20B Sword Of Damocles Hangs Over Apple (NASDAQ:AAPL) - Seeking Alpha,https://news.google.com/rss/articles/CBMihgFBVV95cUxOY1JsaDBTUERvUTVvRDd3aUZVVGhheGd1MWJnUG92aTN5eGh2a2pqeXZNZHBteE5QN3M0WGtZNU8tSE1RUTMzWFN5U01vUGpiSVBBZXUwbDgtTzRBS0s1S0d3eHRtLXRLNFRERUtHOTZvNk05U0d2RjVxaVV0Ty1CNXhwVXd6Zw?oc=5
2025-09-03T19:40:06+00:00,TradingView,AAPL,$AAPL: Judge Lets Google Pay Deals Continue — But $490M Settlement Still Shadows Apple - TradingView,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNbkFoQ1pDeWNJOExndkVVbHhpOGxHQ1YxcVFSdUh0LWMwMXdtUTBCTnUxWWd4b25XclVSTkQ0OGxibUhXZTQwQlFwUEo4U2tkbUtLQjVya0s5VHRDSjRJTTdUNFpXMGxBdzNuTHVLeDRPN3hWa3lEUWFUVUt4eVFKTVZSWVQ4RVJmaVBneGxjVTc0SWg3THRJQTZ2ckZtZzNsYzNkRXdsSmxDc09JY0xaZTFnZ1NxNEk5LWxyWVNJODNHaktzTDdTNkp5QUQyWXM0dklBM1dnNkh3Zw?oc=5
2025-09-03T15:15:54+00:00,Seeking Alpha,AAPL,Apple: No Longer Bullish For The First Time In 7 Years Despite The Google Ruling (Downgrade) - Seeking Alpha,https://news.google.com/rss/articles/CBMiygFBVV95cUxNMktieG55aDh3TldkdVRLcURNYW5hSHhxYXR0TFpOSXVzNnowOGQzajZhZkIwOEl5eFN4Qm9XQWlJbWF0YnJPVEJYOWM1Z1lnSzh0bVhac2pLdDZNTHUyT2VNWGdCLW40MXBsQ2JvMEhKZVJfbXdFTlRTdEFPbW8tYmFhV19RNFlfbmNaeWJqWUtRZjAwUVpXbkI1Ym5HWnVTS0VHTnc5all4U1lNeFh2QTdTS2hyOUZMRVg0dFlsS2NfMmtjek1JdlRn?oc=5
2025-09-04T13:04:00+00:00,FXEmpire,AAPL,"AAPL, AMZN and GOOG Forecast – US Tech Leaders Mixed in Premarket Trading - FXEmpire",https://news.google.com/rss/articles/CBMivgFBVV95cUxOcEExUFFldTR2dXd1S01fX28wVk04ZUlWaXFZSEpTQVpKVG1WcUFOTU9KM0NtWDYtWmtacmVPSGpqQWh4X2E0WUxVX2JaSFE1S0NubjF1NXRJV3V3OUlWc3BmYm9RUTExcF8zOXhnODIwSTF4MDFHRk9QeDNQZkpnUjdmajI4bnhMcUYydENJYk1MWXJpM2pxUzdOTlJkWS1qOUxOWmxHVGEwcF90NjJzX3hXMzdXRFdLWGVjbGxB?oc=5
2025-09-03T14:41:32+00:00,AInvest,AAPL,Why Apple (AAPL) Is a Strategic Buy Ahead of the September 9 Product Launch - AInvest,https://news.google.com/rss/articles/CBMijwFBVV95cUxOdEVLMENKd04tbnNDVERLSng0cWZGdGRZZUstV3RYOWI2U2RFODJXX01nR1NGSDY5UjVkeG0zVGR3TEFONEptTHFnd1dhYjlibTVQQjNvLUd5d1VadWFORHNBSnk5dEZnU3BmYXk1RU1NdzY3VEFOY3NselI0cVdmOXhCeU4tR3FBRmw5aEZqSQ?oc=5
2025-09-05T15:20:23+00:00,NAI500,AAPL,"Chip Tariffs Jolt Sector as AVGO Jumps, AAPL Wins Carve-Out - NAI500",https://news.google.com/rss/articles/CBMilgFBVV95cUxQWnlfeGNuZUU5Q0JzcXZqa0xNYUx5ZzlyVVJaVUJVVklQSlB0b2RVS0ZsZWZiODBfaUVSWnpFRzJWbVdXTFBXd3JrTmdZOV9CVnN3dnJpTkxMRG5Ka0V1aEstcmFTYlI5RllXa3dCWVZyR2FCS1VBS3dFY2U4SXdiY1E1MTNIRDF4cVZVNFBPVk5mV0JqTWc?oc=5
2025-09-03T19:42:51+00:00,TradingView,AAPL,$AAPL: Antitrust Boost from Google Deal — But $490M Settlement Still Shadows Apple - TradingView,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOZDhXTEYtSHl2VFJELXJpLXNIcGNSYmZseFdEZWlJQjMxN0pMSHZDMDlKRjJEU2t1T3kxVVhqM2R2RGdDaUVNUjBRdGhRSlMxaklTOTF6bnJQY3dhcEx0QW5kckhIcDZ6dGw4ckFJcnhYbDZfOHhCbVQwbnR3WWVLMXpqMDJJU3RYOWJqMGp1OWFOSjBWQkF3dW04c2JDOTdUcHFaczV6dDlvdFQzQ0JsZEl2ZHNhM0YwbVBmOGgzam1ldUFZNGdBMUZQdUdDeUtNVk03SA?oc=5
2025-09-08T04:02:04+00:00,Yahoo Finance,MSFT,BMO Calls Microsoft (MSFT) One of Its Favorite Tech Names - Yahoo Finance,https://news.google.com/rss/articles/CBMif0FVX3lxTE5QNDBlZ0VfZXp3YV90MGx0VjVqbzkydlFnWnVlV081d3pwVWZKMVJEaVc5Wi02YUh6ZTAtR182SmRfMXNvV09VREoxbjl5Uk96ODVkM0VTdDdFVE56d2Q2N0RxYVA5SHJBY0Nna01WMlVmdC04T2pWMktZS2xaaDg?oc=5
2025-09-08T09:26:36+00:00,Seeking Alpha,MSFT,Microsoft (MSFT): I'm Not Worried About Google And Amazon Catching Up To OpenAI - Seeking Alpha,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQejgtQ2hiWENRcFMzRWhDSlR0TnNWeDBmY1NxYjJhcE9XblVjV0JMdHBKQ2xGWFZWc3VZRUJiN191a1pIenZIWnpXUko5S3hlVk1Mbldvbk9hYS1tV3lVcHMybkJsMTZwVVU2eldiQW9YaTJETmpJRXJEbjNacWFxYzhDLVllNl9tbUt5REVkZllKdi02Z3hXM2ZPWUI2QUFqX0MtUHd2RUVIdw?oc=5
2025-09-05T18:15:44+00:00,TradingView,MSFT,Why Microsoft (MSFT) Stock Is Down Today - TradingView,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQU1iNzE1b0hBQ2E1cHVWT0o5WkhrY19aUmw4X203LXVyRUVNaGhBd25Db0RhWFItdnVNTjdGb2JnUEQwME0taUFCY2NYTTByVEF6YURkVS1UZnc4LXRsczBEMkFhbk1fWVI3eERRM0Itc3phZUttU2RfWUJhb3BOYUE1MkgzVll6Z3hVRjBEQVozVDVYalVDQTFPR3RsMWxf?oc=5
2025-09-07T09:46:16+00:00,TipRanks,MSFT,Microsoft (MSFT) Azure Users Face Slower Service after Red Sea Cable Cuts - TipRanks,https://news.google.com/rss/articles/CBMiowFBVV95cUxQLW5vWTdja29GbllvM3lzOTIyLXZmbHozUHExQngwdUFTTmdKSk14MVRWWnBvYURpTTNOaHV5Ql9KZjcxYkwwQklpWjRDU1ZMbGJDUTVmSG9ROG5aMDIwaWRpZnBwdktFSEYtSGtjTTVZRURVS3J2a2sxNU9ZSkQ3N3VZU0lQc244bF9CVDlsbXJ5RDYxb3RsWTl5SnNqYUUtMHdN?oc=5
2025-09-06T15:56:08+00:00,Yahoo Finance,MSFT,"President Trump Could’ve Asked Microsoft Corporation (MSFT) To Invest More In The US, Says Jim Cramer - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxORnp3N1NRLUN0UGVDbTQ4aWlqUVNUNmtwY0xFUVMyajgxNEQ5Q1RLYzVtbm5jQnloZXV1ajF1ZWZRZHFEMjl5MlRUYTBXcThKdUpxYUtCTEpabFYxbldQc3luejRtczFoWXV5SnAwbVhjMzRxNFRiOWlkSDF6S0NNWlF3?oc=5
2025-09-05T19:36:22+00:00,The Motley Fool,MSFT,Why Microsoft Stock Is Sinking Today - The Motley Fool,https://news.google.com/rss/articles/CBMihgFBVV95cUxOMHlPaXIyLUgteXBoOVhsekMtLUdQRElhS21qOFNaRUFDR2pHb3BkNG9nUjR1OG5GR3hrWUZhcGlPbkNkbGxUYnBtMUpKMDVsdnJGOXZPYnBjSng5dm5XelpIRy1uQWhwR29nM3FiRzdSMU5JMV9SM1UwdzF0Mk5ZQTVRZ013UQ?oc=5
2025-09-05T12:58:57+00:00,Yahoo Finance,MSFT,MSFT: Microsoft CEO Offloads $75 Million in Stock Amid AI Boom - Yahoo Finance,https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ1hEQXBWMlM0dkRydEVqdllya1ZvX2FhQmVLdERmYnlURUVSVUdwODRjMVFnZDlDTDJVRHI1V1hWeU53U3hsWDFBMUhBdzBNYnBkQksyYWM4emVUNGxUcFRrR3JMS2wtVk93YVBBRGNvV2h3UVFzMDdETDBvRlVjNjN3?oc=5
2025-09-06T10:31:39+00:00,Seeking Alpha,MSFT,Microsoft: No Signs Of Slowing Down (NASDAQ:MSFT) - Seeking Alpha,https://news.google.com/rss/articles/CBMigAFBVV95cUxNWDE3MFQwUFVtTDRleE9iWWROc3liSzdYRXJabkJpdkZ1SFNFcHIyY0pFOHUxeEZYUkd2Z2xxSDRyS2tzejRaSGhMYjlzVE8waTNGNUx3SnBHWDRNSV9PaXhDWEs4WUMwbDlNMXhqUDk5WDlQWmdKUzIyS0RfTEgwZQ?oc=5
2025-09-07T08:39:56+00:00,Benzinga,MSFT,Microsoft Warns Azure Users Of Latency From Red Sea Cable Damage - Benzinga,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPVWV2cG9uRzZCcnZvS19FVTN5ZTljc3RpNkhYczRmZWdyM1pJNF9MX2s1RWE1TkU0dHU0QjhQM0xyRjJWTFp1RmQ0UUt0YnYxZEtMdkdnNmMyRkRnbl8wWW1uVDZtdEJXSFNMcmZZUzdVOXdwU3VOUHMwVXNpREk2b0tjQm9ibUltWjZaSHRyZDJWb0RwNmdmTGRRTVNjSHVWT3N0Tlk0dDhBSXJmaHNKc2dXb0lvd0lE?oc=5
2025-09-08T13:28:47+00:00,Yahoo Finance,MSFT,"Amazon And Microsoft Engineers Quit At 23 To Launch AI Startup Bluejay, Raise $4 Million With Y Combinator And Floodgate - Yahoo Finance",https://news.google.com/rss/articles/CBMihwFBVV95cUxOM1FCWENNa09hNENTR2I0X2RxTU1ER19XbjhxekJNcjhOSjJYR2laWWExX3k0NmZ1dC13VFpHamlPeWdBZDdKSElNMXVxMXJsU3VuY2x3OF9fSzhyaHd3bDJzNHlmYXVuTlh2aDdRcnVwZjMzYzdBZ2JKVmV5RHJ5N1BnUk1yNkU?oc=5
